,user,type,subtype,ts,text,inviter,client_msg_id,team,user_team,source_team,user_profile,reactions,attachments,files,upload,display_as_bot
189,UQEC7USN9,message,,1573522196.0821,Let's go to orlando!,,541ab0e2-a35c-4b3f-9f2b-1583d339e3bd,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g5ae44517875', 'image_72': 'https://secure.gravatar.com/avatar/5ae4451787555230052a35cf6fb64bac.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0007-72.png', 'first_name': 'Nastaran', 'real_name': 'Nastaran', 'display_name': 'Sam Martha', 'team': 'TNRA2UMM5', 'name': 'nkhalili', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
190,UNPEBLGE4,message,,1573522197.0822,"You may start now
Let me know when you are finished.",,76cf9fd8-5d13-44c8-8bae-9db1c3e412cd,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gace7a247a6d', 'image_72': 'https://secure.gravatar.com/avatar/ace7a247a6d95227d558d9e6b36b6c56.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0015-72.png', 'first_name': 'Moderator', 'real_name': 'Moderator', 'display_name': 'Moderator', 'team': 'TNRA2UMM5', 'name': 'viralpasad', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
191,UQ6CWJU1X,message,,1573522202.0826,we only need to come up with place as plan for each day? <@UNPEBLGE4>,,45fb315e-a9ee-4886-b8b9-5e8d2d1d26df,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g7c3971dc24d', 'image_72': 'https://secure.gravatar.com/avatar/7c3971dc24dd4eec2374d15d15aab0a7.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0003-72.png', 'first_name': '', 'real_name': 'iKunHan', 'display_name': 'iKunHan', 'team': 'TNRA2UMM5', 'name': 'yli92', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
192,UQ6ACT40H,message,,1573522208.083,Orlando - Miami - Key west,,184dec6f-995f-4099-aa28-bebf696b2ac6,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g2225f23ac69', 'image_72': 'https://secure.gravatar.com/avatar/2225f23ac69189aa5df0115bf3ee293b.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0021-72.png', 'first_name': 'Sonam', 'real_name': 'Sonam D', 'display_name': 'Sydney Lee', 'team': 'TNRA2UMM5', 'name': 'sonamsd', 'is_restricted': False, 'is_ultra_restricted': False}","[{'name': '+1', 'users': ['UQEC7USN9'], 'count': 1}]",,,,
193,UQEC7USN9,message,,1573522210.0831,Disneyland :slightly_smiling_face:,,20e0d362-293b-4800-b7ba-022f0734a752,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g5ae44517875', 'image_72': 'https://secure.gravatar.com/avatar/5ae4451787555230052a35cf6fb64bac.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0007-72.png', 'first_name': 'Nastaran', 'real_name': 'Nastaran', 'display_name': 'Sam Martha', 'team': 'TNRA2UMM5', 'name': 'nkhalili', 'is_restricted': False, 'is_ultra_restricted': False}","[{'name': '+1', 'users': ['UQGHE5U0N'], 'count': 1}]",,,,
194,UQEAN2PA9,message,,1573522220.0836,"I'm thinking with the price range, we could do a driving destination",,9763176e-b8b3-4eaa-81aa-a89b45103b05,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g924884ad4bc', 'image_72': 'https://secure.gravatar.com/avatar/924884ad4bc213019955a1690c7d2d26.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': 'Garnet', 'real_name': 'Garnet', 'display_name': 'Garnet', 'team': 'TNRA2UMM5', 'name': 'chahn44', 'is_restricted': False, 'is_ultra_restricted': False}","[{'name': '+1', 'users': ['UQEC7USN9'], 'count': 1}]",,,,
195,UNPEBLGE4,message,,1573522224.084,"yeah, more or less <@UQ6CWJU1X>",,2bb7a4a6-a5f3-4f5d-a903-35a9b65f608c,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gace7a247a6d', 'image_72': 'https://secure.gravatar.com/avatar/ace7a247a6d95227d558d9e6b36b6c56.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0015-72.png', 'first_name': 'Moderator', 'real_name': 'Moderator', 'display_name': 'Moderator', 'team': 'TNRA2UMM5', 'name': 'viralpasad', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
196,UQEAMPU80,message,,1573522234.0844,*writing down the ideas for his own travel plan*,,ff086af9-c06e-4647-b84f-f3785757e631,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee17d6e734b', 'image_72': 'https://secure.gravatar.com/avatar/ee17d6e734b5c505b9565f9680fab143.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0002-72.png', 'first_name': '', 'real_name': 'Senpai', 'display_name': 'Senpai', 'team': 'TNRA2UMM5', 'name': 'tausiftt52', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
197,UQEBATVUY,message,,1573522266.0858,"i think florida is good, you can drive there",,7cf989b0-2433-482b-9d07-4f490c7721c0,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbc37daa06e3', 'image_72': 'https://secure.gravatar.com/avatar/bc37daa06e3c645ae6ff36831c40ddeb.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0014-72.png', 'first_name': '', 'real_name': 'rubiey123', 'display_name': 'rubiey123', 'team': 'TNRA2UMM5', 'name': 'hmani16', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
198,UQEAMPU80,message,,1573522274.0867,9hrs right?,,4725efc0-4469-4f27-a587-228181fd2af8,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee17d6e734b', 'image_72': 'https://secure.gravatar.com/avatar/ee17d6e734b5c505b9565f9680fab143.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0002-72.png', 'first_name': '', 'real_name': 'Senpai', 'display_name': 'Senpai', 'team': 'TNRA2UMM5', 'name': 'tausiftt52', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
199,UQ6CWJU1X,message,,1573522275.0869,FL seems good. drive-able and nice to visit for a week,,385bc94e-58cd-4654-b283-ae18f2624cab,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g7c3971dc24d', 'image_72': 'https://secure.gravatar.com/avatar/7c3971dc24dd4eec2374d15d15aab0a7.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0003-72.png', 'first_name': '', 'real_name': 'iKunHan', 'display_name': 'iKunHan', 'team': 'TNRA2UMM5', 'name': 'yli92', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
200,UQGHE5U0N,message,,1573522282.0878,Yeah and its not too pricy,,ef206629-1661-4436-86c5-ebbaeb831c50,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gdc6726fe066', 'image_72': 'https://secure.gravatar.com/avatar/dc6726fe06607978569d1f6d4c09ccca.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0004-72.png', 'first_name': 'Alex', 'real_name': 'Alex Richards', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'samiha17', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
201,UQEBATVUY,message,,1573522282.0879,its 10 hours from here,,4033ad6e-d24f-43b1-81b0-3f64b6ec3e6a,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbc37daa06e3', 'image_72': 'https://secure.gravatar.com/avatar/bc37daa06e3c645ae6ff36831c40ddeb.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0014-72.png', 'first_name': '', 'real_name': 'rubiey123', 'display_name': 'rubiey123', 'team': 'TNRA2UMM5', 'name': 'hmani16', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
202,UQEAMPU80,message,,1573522283.088,"but what about uhhh
Staying?
hotel and stuff?
how costly ?",,6127c817-fc81-41db-8a86-8f9d9158253d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee17d6e734b', 'image_72': 'https://secure.gravatar.com/avatar/ee17d6e734b5c505b9565f9680fab143.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0002-72.png', 'first_name': '', 'real_name': 'Senpai', 'display_name': 'Senpai', 'team': 'TNRA2UMM5', 'name': 'tausiftt52', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
203,UQ2RLT06P,message,,1573522285.0884,"so for dates, I like thanksgiving break- that would be the 23rd-30th of November if they left on the saturday. Thoughts?",,3f9dd0a1-d86d-4616-8a7a-b2447e458ba9,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g7d154f18137', 'image_72': 'https://secure.gravatar.com/avatar/7d154f18137d161447c73926911ce71d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': '', 'real_name': 'Liliana', 'display_name': 'Liliana', 'team': 'TNRA2UMM5', 'name': 'jenniferjb', 'is_restricted': False, 'is_ultra_restricted': False}","[{'name': '+1', 'users': ['UQ6ACT40H'], 'count': 1}]",,,,
204,UQ6CWJU1X,message,,1573522290.0885,More or less,,f6c305a0-5961-4f1f-9788-808e5a631f7b,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g7c3971dc24d', 'image_72': 'https://secure.gravatar.com/avatar/7c3971dc24dd4eec2374d15d15aab0a7.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0003-72.png', 'first_name': '', 'real_name': 'iKunHan', 'display_name': 'iKunHan', 'team': 'TNRA2UMM5', 'name': 'yli92', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
205,UQGHE5U0N,message,,1573522299.0893,Yeah sounds good,,3d2fc4eb-661d-404e-bda0-d1243308200f,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gdc6726fe066', 'image_72': 'https://secure.gravatar.com/avatar/dc6726fe06607978569d1f6d4c09ccca.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0004-72.png', 'first_name': 'Alex', 'real_name': 'Alex Richards', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'samiha17', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
206,UQ6ACT40H,message,,1573522301.0894,We can put a pit stop between Orlando and Blacksburg if it's too much for one go,,59326485-319e-4283-b51b-d6b0ea5b4d2d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g2225f23ac69', 'image_72': 'https://secure.gravatar.com/avatar/2225f23ac69189aa5df0115bf3ee293b.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0021-72.png', 'first_name': 'Sonam', 'real_name': 'Sonam D', 'display_name': 'Sydney Lee', 'team': 'TNRA2UMM5', 'name': 'sonamsd', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
207,UQEAMPU80,message,,1573522303.0897,mhm sounds good,,4b792288-9e5b-496c-9ecb-ea44b2706320,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee17d6e734b', 'image_72': 'https://secure.gravatar.com/avatar/ee17d6e734b5c505b9565f9680fab143.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0002-72.png', 'first_name': '', 'real_name': 'Senpai', 'display_name': 'Senpai', 'team': 'TNRA2UMM5', 'name': 'tausiftt52', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
208,UQEAN2PA9,message,,1573522306.0898,"I like Florida, but going to Disney would probably be too exspensive",,611d4db9-7334-4066-88d8-3a28fdd18054,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g924884ad4bc', 'image_72': 'https://secure.gravatar.com/avatar/924884ad4bc213019955a1690c7d2d26.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': 'Garnet', 'real_name': 'Garnet', 'display_name': 'Garnet', 'team': 'TNRA2UMM5', 'name': 'chahn44', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
209,UQGHE5U0N,message,,1573522315.0903,Maybe Disney for a day?,,3cfbbb05-8224-4560-85ed-1e90f7eb8ac2,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gdc6726fe066', 'image_72': 'https://secure.gravatar.com/avatar/dc6726fe06607978569d1f6d4c09ccca.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0004-72.png', 'first_name': 'Alex', 'real_name': 'Alex Richards', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'samiha17', 'is_restricted': False, 'is_ultra_restricted': False}","[{'name': '+1', 'users': ['UQ6ACT40H', 'UQEAN2PA9', 'UQEC7USN9', 'UQEBATVUY'], 'count': 4}]",,,,
210,UQEBATVUY,message,,1573522319.0906,i think gas to drive there and back is around $200,,1b2f789f-32f4-4d2f-bc66-822ac91d1d76,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbc37daa06e3', 'image_72': 'https://secure.gravatar.com/avatar/bc37daa06e3c645ae6ff36831c40ddeb.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0014-72.png', 'first_name': '', 'real_name': 'rubiey123', 'display_name': 'rubiey123', 'team': 'TNRA2UMM5', 'name': 'hmani16', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
211,UQEAMPU80,message,,1573522325.0909,that's not much,,1038b4fc-a463-42df-bc8c-5d8f5449c6a3,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee17d6e734b', 'image_72': 'https://secure.gravatar.com/avatar/ee17d6e734b5c505b9565f9680fab143.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0002-72.png', 'first_name': '', 'real_name': 'Senpai', 'display_name': 'Senpai', 'team': 'TNRA2UMM5', 'name': 'tausiftt52', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
212,UQEAMPU80,message,,1573522339.0918,i guess you  can go to disney afterwards :neutral_face:,,b2e8ace1-c23d-43b8-a920-dd508fd25491,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee17d6e734b', 'image_72': 'https://secure.gravatar.com/avatar/ee17d6e734b5c505b9565f9680fab143.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0002-72.png', 'first_name': '', 'real_name': 'Senpai', 'display_name': 'Senpai', 'team': 'TNRA2UMM5', 'name': 'tausiftt52', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
213,UQEC7USN9,message,,1573522346.0922,<@UQ2RLT06P> The dates seem perfect,,fe8b45d2-2644-4178-912c-2517c6c9065d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g5ae44517875', 'image_72': 'https://secure.gravatar.com/avatar/5ae4451787555230052a35cf6fb64bac.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0007-72.png', 'first_name': 'Nastaran', 'real_name': 'Nastaran', 'display_name': 'Sam Martha', 'team': 'TNRA2UMM5', 'name': 'nkhalili', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
214,UQ2RLT06P,message,,1573522370.0933,what about Miami? Key West and the everglades for some gator fun if disney is too expensive?,,cf87f8ed-16de-4c7b-9df6-11ea3cd3e854,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g7d154f18137', 'image_72': 'https://secure.gravatar.com/avatar/7d154f18137d161447c73926911ce71d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': '', 'real_name': 'Liliana', 'display_name': 'Liliana', 'team': 'TNRA2UMM5', 'name': 'jenniferjb', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
215,UQ6CWJU1X,message,,1573522379.0938,"It will be exhausting for a day in Disney, we should plan for break days",,fc59c68d-b7f1-46ee-931b-ddd5e2b0e71b,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g7c3971dc24d', 'image_72': 'https://secure.gravatar.com/avatar/7c3971dc24dd4eec2374d15d15aab0a7.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0003-72.png', 'first_name': '', 'real_name': 'iKunHan', 'display_name': 'iKunHan', 'team': 'TNRA2UMM5', 'name': 'yli92', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
216,UQ6CWJU1X,message,,1573522394.0946,Like a day for shopping or something,,c845dfb2-e9a0-4a63-b2c6-b86c2390083d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g7c3971dc24d', 'image_72': 'https://secure.gravatar.com/avatar/7c3971dc24dd4eec2374d15d15aab0a7.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0003-72.png', 'first_name': '', 'real_name': 'iKunHan', 'display_name': 'iKunHan', 'team': 'TNRA2UMM5', 'name': 'yli92', 'is_restricted': False, 'is_ultra_restricted': False}","[{'name': '100', 'users': ['UQEC7USN9'], 'count': 1}]",,,,
217,UQEBATVUY,message,,1573522398.0948,"i feel like 1 day in disney is good, kids would like it",,0ab994a1-98d5-40db-ab21-aa677d1ca266,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbc37daa06e3', 'image_72': 'https://secure.gravatar.com/avatar/bc37daa06e3c645ae6ff36831c40ddeb.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0014-72.png', 'first_name': '', 'real_name': 'rubiey123', 'display_name': 'rubiey123', 'team': 'TNRA2UMM5', 'name': 'hmani16', 'is_restricted': False, 'is_ultra_restricted': False}","[{'name': '+1', 'users': ['UQEC7USN9', 'UQECP3ZL5'], 'count': 2}]",,,,
218,UQEC7USN9,message,,1573522402.0952,It would be fun at least for the kids!,,d0f48b6a-9105-476d-8940-c309bbeb0f74,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g5ae44517875', 'image_72': 'https://secure.gravatar.com/avatar/5ae4451787555230052a35cf6fb64bac.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0007-72.png', 'first_name': 'Nastaran', 'real_name': 'Nastaran', 'display_name': 'Sam Martha', 'team': 'TNRA2UMM5', 'name': 'nkhalili', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
219,UQEAMPU80,message,,1573522417.0963,yeah you gotta think about the children!,,8943635d-6c46-4c4e-880b-9d8e456a6d69,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee17d6e734b', 'image_72': 'https://secure.gravatar.com/avatar/ee17d6e734b5c505b9565f9680fab143.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0002-72.png', 'first_name': '', 'real_name': 'Senpai', 'display_name': 'Senpai', 'team': 'TNRA2UMM5', 'name': 'tausiftt52', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
220,UQ6ACT40H,message,,1573522419.0965,They have seven days... 1 day at Disney...then then can spend 2 days in Miami and 1 day at Key west,,0a2e17bd-29ad-42cf-a559-cb1a5c0fb5d8,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g2225f23ac69', 'image_72': 'https://secure.gravatar.com/avatar/2225f23ac69189aa5df0115bf3ee293b.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0021-72.png', 'first_name': 'Sonam', 'real_name': 'Sonam D', 'display_name': 'Sydney Lee', 'team': 'TNRA2UMM5', 'name': 'sonamsd', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
221,UQ6ACT40H,message,,1573522425.097,5 days vacation,,93d945cd-e771-4b65-a0b6-1ee34a810160,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g2225f23ac69', 'image_72': 'https://secure.gravatar.com/avatar/2225f23ac69189aa5df0115bf3ee293b.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0021-72.png', 'first_name': 'Sonam', 'real_name': 'Sonam D', 'display_name': 'Sydney Lee', 'team': 'TNRA2UMM5', 'name': 'sonamsd', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
222,UQ6ACT40H,message,,1573522429.0974,2 days for travel,,2c80e04a-1743-4ad1-9817-b4be950cb156,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g2225f23ac69', 'image_72': 'https://secure.gravatar.com/avatar/2225f23ac69189aa5df0115bf3ee293b.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0021-72.png', 'first_name': 'Sonam', 'real_name': 'Sonam D', 'display_name': 'Sydney Lee', 'team': 'TNRA2UMM5', 'name': 'sonamsd', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
223,UQEBATVUY,message,,1573522434.0977,yes that's good,,e24451f2-128c-4034-84c2-2eeda3ee7e20,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbc37daa06e3', 'image_72': 'https://secure.gravatar.com/avatar/bc37daa06e3c645ae6ff36831c40ddeb.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0014-72.png', 'first_name': '', 'real_name': 'rubiey123', 'display_name': 'rubiey123', 'team': 'TNRA2UMM5', 'name': 'hmani16', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
224,UQEAN2PA9,message,,1573522436.0979,"My family used to take a lot of vacations to Florida, we'd go to Jungle Island a lot.  <https://www.jungleisland.com/>",,0f4d9ac5-85de-4771-9c77-76a2e3d6fe7e,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g924884ad4bc', 'image_72': 'https://secure.gravatar.com/avatar/924884ad4bc213019955a1690c7d2d26.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': 'Garnet', 'real_name': 'Garnet', 'display_name': 'Garnet', 'team': 'TNRA2UMM5', 'name': 'chahn44', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'service_name': 'Jungle Island', 'title': 'Jungle Island - Animal Interactions &amp; Exhibits - Fun Miami FL Attractions', 'title_link': 'https://www.jungleisland.com/', 'text': 'Jungle Island, Miami’s premier entertainment destination, combines the beauty of Miami’s tropical landscape with a jungle full of extraordinary animals from around the globe.', 'fallback': 'Jungle Island: Jungle Island - Animal Interactions &amp; Exhibits - Fun Miami FL Attractions', 'from_url': 'https://www.jungleisland.com/', 'service_icon': 'https://www.jungleisland.com/wp-content/uploads/2019/03/favicon-32x32.png', 'id': 1, 'original_url': 'https://www.jungleisland.com/'}]",,,
225,UQECP3ZL5,message,,1573522439.0981,thats perfect,,4f894988-81fd-4d25-bf35-1ea40de8848e,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'ga180003dc4f', 'image_72': 'https://secure.gravatar.com/avatar/a180003dc4f93f727a78b1ea64f16c65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0010-72.png', 'first_name': 'Rob', 'real_name': 'Rob Matthew', 'display_name': 'Rob Matthew', 'team': 'TNRA2UMM5', 'name': 'jadekline', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
226,UQ6CWJU1X,message,,1573522469.0984,Sweet,,43a7bab6-4ffc-425e-90b4-4cfa23b093f8,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g7c3971dc24d', 'image_72': 'https://secure.gravatar.com/avatar/7c3971dc24dd4eec2374d15d15aab0a7.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0003-72.png', 'first_name': '', 'real_name': 'iKunHan', 'display_name': 'iKunHan', 'team': 'TNRA2UMM5', 'name': 'yli92', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
227,UQ6ACT40H,message,,1573522495.099,So dates : 23rd to 30 th Nov,,77c21fea-61b1-4772-b8f3-dd836a110d29,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g2225f23ac69', 'image_72': 'https://secure.gravatar.com/avatar/2225f23ac69189aa5df0115bf3ee293b.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0021-72.png', 'first_name': 'Sonam', 'real_name': 'Sonam D', 'display_name': 'Sydney Lee', 'team': 'TNRA2UMM5', 'name': 'sonamsd', 'is_restricted': False, 'is_ultra_restricted': False}","[{'name': '+1', 'users': ['UQECP3ZL5'], 'count': 1}]",,,,
228,UQ6ACT40H,message,,1573522508.0996,Day 1 : Travel from Blacksburg to Orlando,,4fe69322-bc62-46af-93bc-d8700458dd53,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g2225f23ac69', 'image_72': 'https://secure.gravatar.com/avatar/2225f23ac69189aa5df0115bf3ee293b.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0021-72.png', 'first_name': 'Sonam', 'real_name': 'Sonam D', 'display_name': 'Sydney Lee', 'team': 'TNRA2UMM5', 'name': 'sonamsd', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
229,UQ6ACT40H,message,,1573522522.1002,Day 2 : Disney land,,f6635d95-de37-4351-b7bd-5d49392900f8,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g2225f23ac69', 'image_72': 'https://secure.gravatar.com/avatar/2225f23ac69189aa5df0115bf3ee293b.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0021-72.png', 'first_name': 'Sonam', 'real_name': 'Sonam D', 'display_name': 'Sydney Lee', 'team': 'TNRA2UMM5', 'name': 'sonamsd', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,
