,type,subtype,ts,user,text,inviter,client_msg_id,team,user_team,source_team,user_profile,blocks,reactions,edited,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,subscribed,parent_user_id,attachments
67,message,,1580595497.0359,UQA6D5YFR,Does anyone have any questions or doubts?,,a60bcbab-3ee5-4939-b22e-25afedb48458,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g9795d40e198', 'image_72': 'https://secure.gravatar.com/avatar/9795d40e198a49a2d20e527154027337.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': '', 'real_name': 'Moderator II', 'display_name': 'Moderator II', 'team': 'TNRA2UMM5', 'name': 'boyuan', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'jtzn', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Does anyone have any questions or doubts?'}]}]}]",,,,,,,,,,,,,,
68,message,,1580595531.0361,UTGD132FR,no doubts!,,201b6411-21bd-4954-b00a-6c8e10034de2,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gcb6e1ff56bf', 'image_72': 'https://secure.gravatar.com/avatar/cb6e1ff56bf009c8c46e878e597fe2f2.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': '', 'real_name': 'Amy', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'soumyak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'gOW7t', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'no doubts!'}]}]}]","[{'name': 'white_check_mark', 'users': ['UT3C6THNV'], 'count': 1}, {'name': '+1', 'users': ['USGB13WPM'], 'count': 1}]",,,,,,,,,,,,,
69,message,,1580595537.0364,UQA6D5YFR,You may start now and let me know when you’re finished,,93e1f8c0-082a-4633-9fcf-9c3530ca65e4,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g9795d40e198', 'image_72': 'https://secure.gravatar.com/avatar/9795d40e198a49a2d20e527154027337.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': '', 'real_name': 'Moderator II', 'display_name': 'Moderator II', 'team': 'TNRA2UMM5', 'name': 'boyuan', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'kbg4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'You may start now and let me know when you’re finished'}]}]}]",,,,,,,,,,,,,,
70,message,,1580595556.0367,UT3C6THNV,DC?,,FC365CE2-4A3C-432F-9D0C-DDA9E479CDDF,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'yCr3q', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'DC?'}]}]}]",,,,,,,,,,,,,,
71,message,,1580595581.0376,UT3C6THNV,That’s like the only place you can get to on one bus and not have to fly from Roanoke ,,22D2BFB1-89F4-4982-9A53-BEBEAF393D63,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'jf7VI', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'That’s like the only place you can get to on one bus and not have to fly from Roanoke '}]}]}]",,,,,,,,,,,,,,
72,message,,1580595600.0379,UTGD132FR,that's true,,3bdd889a-3678-4ecd-8267-ddef2cf15001,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gcb6e1ff56bf', 'image_72': 'https://secure.gravatar.com/avatar/cb6e1ff56bf009c8c46e878e597fe2f2.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': '', 'real_name': 'Amy', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'soumyak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '7tkey', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""that's true""}]}]}]",,,,,,,,,,,,,,
73,message,,1580595613.0385,UTGD132FR,I'm down for DC,,67c3a9a9-1a65-4e02-a98e-c2061be6489d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gcb6e1ff56bf', 'image_72': 'https://secure.gravatar.com/avatar/cb6e1ff56bf009c8c46e878e597fe2f2.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': '', 'real_name': 'Amy', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'soumyak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'yQ0Y', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""I'm down for DC""}]}]}]",,,,,,,,,,,,,,
74,message,,1580595619.0387,USX2C8VPY,Yeah DC Sounds like a good idea,,b2725c3c-3c3d-49bf-8315-9e7a5b17483f,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g96fd34d7338', 'image_72': 'https://secure.gravatar.com/avatar/96fd34d7338e5cc344ac7ec7f52199d5.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': 'Mehak', 'real_name': 'Mehak', 'display_name': 'coffee', 'team': 'TNRA2UMM5', 'name': 'mehak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'c2qGh', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Yeah DC Sounds like a good idea'}]}]}]",,,,,,,,,,,,,,
75,message,,1580595624.039,UTEH79KGD,i agree,,97e51e6c-785f-4b11-bf96-0acc6a5dee4a,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'eR=IT', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i agree'}]}]}]",,,,,,,,,,,,,,
76,message,,1580595625.0391,USGB13WPM,Too close to campus/home?,,51a9ea8c-e743-486a-999b-11c265adbd73,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'YV/1Z', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Too close to campus/home?'}]}]}]",,,,,,,,,,,,,,
77,message,,1580595648.0397,UTEH79KGD,maybe california then?,,1d8035be-ba8e-4abe-9da0-b1f638c670f5,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'ctQ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'maybe california then?'}]}]}]",,,,,,,,,,,,,,
78,message,,1580595649.0399,UTEH79KGD,haha,,9dbb2e3e-61b1-4b34-a1c9-3761e8124f95,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'SDsl', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'haha'}]}]}]",,,,,,,,,,,,,,
79,message,,1580595658.0406,UTEH79KGD,"cali, chicago, florida, etc?",,415d3748-6977-4811-baa6-b3bd97751cd1,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '5cu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'cali, chicago, florida, etc?'}]}]}]",,,,,,,,,,,,,,
80,message,,1580595659.0407,USGB13WPM,Yeah!,,6dc197d2-bcda-4f2f-b1f8-b3d2274552f5,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'F9ENT', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Yeah!'}]}]}]",,,,,,,,,,,,,,
81,message,,1580595662.0412,UTEH79KGD,or canada,,5ffc3471-4e98-4bbe-96d7-02066de7d7f7,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'HfjXy', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'or canada'}]}]}]",,,,,,,,,,,,,,
82,message,,1580595665.0416,UTEH79KGD,idk,,af0d57bc-242a-4767-b8d3-c5d506894580,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'N1IK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'idk'}]}]}]",,,,,,,,,,,,,,
83,message,,1580595671.0421,USGB13WPM,haha all great options :slightly_smiling_face:,,7b7f2490-c68a-4a4e-928a-c9a778770601,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'xEt', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'haha all great options '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",,,,,,,,,,,,,,
84,message,,1580595673.0423,USX2C8VPY,Los Angeles sounds great,,ce9f1df6-479d-408b-b703-8151eb9e1f00,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g96fd34d7338', 'image_72': 'https://secure.gravatar.com/avatar/96fd34d7338e5cc344ac7ec7f52199d5.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': 'Mehak', 'real_name': 'Mehak', 'display_name': 'coffee', 'team': 'TNRA2UMM5', 'name': 'mehak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '3T=', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Los Angeles sounds great'}]}]}]",,,,,,,,,,,,,,
85,message,,1580595681.0429,UTGD132FR,oh I'm down for Cali,,947799f6-033e-4cad-b6bb-288bf98cd2c0,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gcb6e1ff56bf', 'image_72': 'https://secure.gravatar.com/avatar/cb6e1ff56bf009c8c46e878e597fe2f2.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': '', 'real_name': 'Amy', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'soumyak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'fyI', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""oh I'm down for Cali""}]}]}]",,,,,,,,,,,,,,
86,message,,1580595692.0435,UT3C6THNV,My home is LA and the travel time added up including bus and plane is about 12 hours one way,,DDFBB1D7-C90E-42C9-B01B-ED9A158672C8,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'nPUs', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'My home is LA and the travel time added up including bus and plane is about 12 hours one way'}]}]}]",,,,,,,,,,,,,,
87,message,,1580595704.044,USGB13WPM,Ah... but we also have to consider their budget :white_frowning_face:,,f9d0cbad-ccb4-45a6-a0be-4361dc979778,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '4Xa6W', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ah... but we also have to consider their budget '}, {'type': 'emoji', 'name': 'white_frowning_face'}]}]}]",,,,,,,,,,,,,,
88,message,,1580595715.0447,USGB13WPM,$4000-5000,,9f5491c1-9da7-40ca-bffe-28fd13a42fb6,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '5NAV', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '$4000-5000'}]}]}]",,"{'user': 'USGB13WPM', 'ts': '1580595734.000000'}",,,,,,,,,,,,
89,message,,1580595715.0448,UT3C6THNV,If you think the 5 year old is gonna be happy about that then... :joy:,,436A1C83-6C34-49AC-BAE5-8E2559AF28E1,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'k72', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'If you think the 5 year old is gonna be happy about that then... '}, {'type': 'emoji', 'name': 'joy'}]}]}]",,,,,,,,,,,,,,
90,message,,1580595727.0453,UTEH79KGD,I know plane ticket to florida is p cheap over our spring break time ish?,,166a964e-5b8f-47ad-b373-69c6f8f3d5df,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'FR8Kt', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I know plane ticket to florida is p cheap over our spring break time ish?'}]}]}]","[{'name': '+1', 'users': ['USGB13WPM'], 'count': 1}]",,,,,,,,,,,,,
91,message,,1580595738.0459,UTGD132FR,Yeah,,5d85be51-d337-44e9-a99a-1e09052fe35d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gcb6e1ff56bf', 'image_72': 'https://secure.gravatar.com/avatar/cb6e1ff56bf009c8c46e878e597fe2f2.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': '', 'real_name': 'Amy', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'soumyak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'P5f', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Yeah'}]}]}]",,,,,,,,,,,,,,
92,message,,1580595763.0471,UT3C6THNV,I happen to know the exact price of that trip to LA. On average it’s 500$ round trip per person from Roanoke ,,AA1E3C6C-F8C7-474F-933F-B23E6FDDFB47,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gbcac882e2e8', 'image_72': 'https://secure.gravatar.com/avatar/bcac882e2e847a8b6e5f3c07b3a17220.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0011-72.png', 'first_name': 'Linda', 'real_name': 'Linda', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'ssun83', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'mz6', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I happen to know the exact price of that trip to LA. On average it’s 500$ round trip per person from Roanoke '}]}]}]",,,,,,,,,,,,,,
93,message,,1580595766.0472,USGB13WPM,Allegiant airlines has cheap flights from Roanoke to Orlando,,61ec14e4-ad16-41d7-ba5e-0a9917fae3b3,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '8qQ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Allegiant airlines has cheap flights from Roanoke to Orlando'}]}]}]",,,,,,,,,,,,,,
94,message,,1580595783.0477,USGB13WPM,$70-$100 per ticket,,bbf4b0b1-8d41-4a0a-8c0f-8b5d04d94c4d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Cvw', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '$70-$100 per ticket'}]}]}]",,,,,,,,,,,,,,
95,message,,1580595789.0479,USX2C8VPY,I agree to the prices for LA,,8b77e10f-b212-4753-afd7-af4a38751c1b,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g96fd34d7338', 'image_72': 'https://secure.gravatar.com/avatar/96fd34d7338e5cc344ac7ec7f52199d5.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0008-72.png', 'first_name': 'Mehak', 'real_name': 'Mehak', 'display_name': 'coffee', 'team': 'TNRA2UMM5', 'name': 'mehak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'kS7I', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I agree to the prices for LA'}]}]}]",,,,,,,,,,,,,,
96,message,,1580595804.0481,USGB13WPM,Any takers?,,0422614c-ac20-4a24-b858-0a149a80492d,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'mVlp', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Any takers?'}]}]}]",,,,,,,,,,,,,,
97,message,,1580595818.0486,USGB13WPM,"Fl, Disney?",,c80456ad-bda3-45a9-9e2f-128222a6ebd5,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'g45734e5a56e', 'image_72': 'https://secure.gravatar.com/avatar/45734e5a56ea459db583562159a1df65.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0017-72.png', 'first_name': 'Mark', 'real_name': 'Mark Balfour Manuel', 'display_name': 'Mark', 'team': 'TNRA2UMM5', 'name': 'markbalf', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'YqX', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Fl, Disney?'}]}]}]",,,,,,,,,,,,,,
98,message,,1580595827.0489,UTEH79KGD,universal studios?,,acc33a4e-7084-4028-a5f0-a793f79a9835,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gee2e10debf2', 'image_72': 'https://secure.gravatar.com/avatar/ee2e10debf2f96133bc26b27693f610d.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': 'Michelle', 'real_name': 'Michelle', 'display_name': 'Michelle', 'team': 'TNRA2UMM5', 'name': 'saraho98', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '71p', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'universal studios?'}]}]}]",,,,,,,,,,,,,,
99,message,,1580595830.0491,UTGD132FR,Orlando is good,,bda71d3f-8e45-4148-a398-6886c49e5a8a,TNRA2UMM5,TNRA2UMM5,TNRA2UMM5,"{'avatar_hash': 'gcb6e1ff56bf', 'image_72': 'https://secure.gravatar.com/avatar/cb6e1ff56bf009c8c46e878e597fe2f2.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0018-72.png', 'first_name': '', 'real_name': 'Amy', 'display_name': '', 'team': 'TNRA2UMM5', 'name': 'soumyak', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'gC1Ny', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Orlando is good'}]}]}]",,,,,,,,,,,,,,
